구분,화장실명,소재지도로명주소,소재지지번주소,전화번호,개방시간상세
개방화장실,금호산(부대입구),서울특별시 성동구 금호산15길 15,서울특별시 성동구 금호동2가 산 9-1,02-2286-5549,00:00~24:00
개방화장실,금남시장뒤,서울특별시 성동구 금호산2가길 1,서울특별시 성동구 금호동3가 474-1,02-2286-5549,00:00~24:00
개방화장실,금호3가복지관(경로당),서울특별시 성동구 금호산2길 16,서울특별시 성동구 금호동3가 451,02-2286-5549,00:00~24:00
개방화장실,금호4가(얼음가게),서울특별시 성동구 장터길 42,서울특별시 성동구 금호동4가 1120-2,02-2286-5549,00:00~24:00
개방화장실,달맞이봉(공원),서울특별시 성동구 독서당로44길 25,서울특별시 성동구 금호동4가 산 28-1,02-2286-5549,00:00~24:00
개방화장실,응봉산팔각정,서울특별시 성동구 독서당로 362,서울특별시 성동구 응봉동 267,02-2286-5549,00:00~24:00
개방화장실,용비쉼터,서울특별시 성동구 중랑천서자전거길 5,서울특별시 성동구 금호4가동 2-4,02-2286-5549,00:00~24:00
개방화장실,매봉산 지하수 옆,서울특별시 성동구 동호로5길 207,서울특별시 성동구 옥수동 산 5-164,02-2286-5549,00:00~24:00
개방화장실,매봉산 숲속도서관,서울특별시 성동구 매봉길 49-29,서울특별시 성동구 옥수동 528-6,02-2286-5549,00:00~24:00
개방화장실,송정제방길,서울특별시 성동구 가람길 46,서울특별시 성동구 성수동1가 2-20,02-2286-5549,00:00~24:00
개방화장실,성삼공원,서울특별시 성동구 성수이로18길 25-1,서울특별시 성동구 성수동2가 273-11,02-2286-5549,00:00~24:00
개방화장실,성수근린공원,서울특별시 성동구 성수동2가 302-25,서울특별시 성동구 성수동2가 302-25,02-2286-5549,00:00~24:00
개방화장실,새말빗물펌프장,서울특별시 성동구 송정동 93,서울특별시 성동구 송정동 93,02-2286-5549,00:00~24:00
개방화장실,송정농구장,서울특별시 성동구 중랑천동자전거길 366,서울특별시 성동구 송정동 73-24,02-2286-5549,00:00~24:00
개방화장실,성동소방서,서울특별시 성동구살곶이길 331(행당동),서울특별시 성동구 행당동 92-6,02-2622-1621,09:00~18:00
개방화장실,성수119안전센터,서울특별시 성동구뚝섬로 452(성수2가),서울특별시 성동구 성수동2가 236-59,02-2622-1621,09:00~18:00
개방화장실,왕십리119안전센터,서울특별시 성동구고산자로 249 (도선동),서울특별시 성동구 도선동 35,02-2622-1621,09:00~18:00
개방화장실,금호119안전센터,서울특별시 성동구난계로 19 (금호1가),서울특별시 성동구 금호동1가 179-3,02-2622-1621,09:00~18:00
개방화장실,성동구보건소,서울특별시 성동구 마장로23길 10,서울특별시 성동구 홍익동 16-15,02-2286-7012,09:00~18:00
개방화장실,송정제방,서울특별시 성동구 송정동 75-14,서울특별시 성동구 송정동 75-14,02-2286-5549,00:00~24:00
개방화장실,중량물재생센터 앞,서울특별시 성동구 송정동 73-37,서울특별시 성동구 송정동 73-37,02-2286-5549,00:00~24:00
개방화장실,용답휴식공원(신답역),서울특별시 성동구 천호대로 232,서울특별시 성동구 용답동 128-3,02-2286-5549,00:00~24:00
개방화장실,용답꽃공원,서울특별시 성동구 천호대로78길 42,서울특별시 성동구 용답동 183-3,02-2286-5549,00:00~24:00
개방화장실,용답어린이공원(매매센터),서울특별시 성동구 용답동 234-1,서울특별시 성동구 용답동 234-1,02-2286-5549,00:00~24:00
개방화장실,청계천변(신답역뒤),서울특별시 성동구 천호대로 232,서울특별시 성동구 용답동 129-2,02-2286-5549,00:00~24:00
개방화장실,서울숲 방문자센터 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 수변휴게실 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 체육공원(시계탑) 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 습지생태원 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 곤충식물원 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 생태숲 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 주차장 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 숲속놀이터 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 방문자센터(2층) 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 방문자센터(지하) 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 커뮤니티센터(1층) 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 커뮤니티센터(2층) 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,00:00~24:00
개방화장실,서울숲 곤충식물원(내부) 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,02-460-2975,08:00~17:00
개방화장실,응봉역(경의중앙선),서울특별시 성동구 고산자로 123,서울특별시 성동구 고산자로 123,15447788,06:00~23:00
개방화장실,"왕십리역(수인분당선,경의중앙선)",서울특별시 성동구 왕십리광장로 17,서울특별시 성동구 왕십리광장로 17,15447788,06:00~23:00
개방화장실,서울숲역(수인분당선),서울특별시 성동구 왕십리로 77,서울특별시 성동구 왕십리로 77,15447788,06:00~23:00
개방화장실,청계천 1호 화장실,서울특별시 성동구 마장로35길 106,서울특별시 성동구 마장동 803,02-2290-7111,00:00~24:00
개방화장실,청계천 3호 화장실,서울특별시 성동구 사근동길 65,서울특별시 성동구 사근동 235-12,02-2290-7111,00:00~24:00
개방화장실,청계천 4호 화장실,서울특별시 성동구 살곶이길 7,서울특별시 성동구 마장동 525,02-2290-7111,00:00~24:00
개방화장실,성동세무서 공중화장실,"서울특별시 성동구 광나루로 297, 성동세무서 (송정동)",서울특별시 성동구 송정동 67-6 성동세무서,02-460-4245,09:00~18:00
개방화장실,서울특별시 성동구청사,서울특별시 성동구 고산자로 270,서울특별시 성동구 행당동 7,02-2286-5091,09:00~18:00
개방화장실,성동종합사회복지관,서울특별시 성동구 청계천호 506,서울특별시 성동구 마장동 527-2,02-2290-3148,09:00~18:00
개방화장실,옥수종합사회복지관,서울특별시 성동구 한림말길 16-5,서울특별시 성동구 옥수동 204-8,02-2282-1100,09:00~18:00
개방화장실,성수종합사회복지관,서울특별시 성동구 뚝섬로1길 43,"서울특별시 성동구 뚝섬로1길 43, 성수문화복지회관 (성수동1가)",02-2204-9902,09:00~18:00
개방화장실,송정동공공복합청사,서울특별시 성동구 송정18가길 9,서울특별시 성동구 송정동 72-117,02-798-9906,09:00~18:00
개방화장실,금호4가동주민센터 화장실,"서울특별시 성동구 독서당로46길 26, 금호4가동주민센터 (금호동4가)",서울특별시 성동구 금호동4가 803 금호4가동주민센터,02-2286-7382,09:00~18:00
개방화장실,마장동주민센터,서울특별시 성동구 마장로42길 11,서울특별시 성동구 마장동 780-2,02-2286-7243,09:00~18:00
개방화장실,응봉동주민센터 화장실,서울특별시 성동구 독서당로 424,서울특별시 성동구 응봉동 101,02-2286-7322,09:00~18:00
개방화장실,금호1가동주민센터,서울특별시 성동구 행당로 15,서울특별시 금호동1가 127-2,02-2286-7342,09:00~18:00
개방화장실,성수1가제1동주민센터,서울특별시 성동구 뚝섬로3길 18,서울특별시 성동구 성수동1가 27-23,02-2286-7422,09:00~18:00
개방화장실,성수1가제2동공공복합청사(동주민센터),서울특별시 성동구 왕십리로5길 3,서울특별시 성동구 성수동1가 685-580,02-2204-6671,09:00~18:00
개방화장실,송정동주민센터,서울특별시 성동구 동일로43길 13,서울특별시 성동구 동일로43길 13,02-2286-7501,09:00~18:00
개방화장실,옥수동주민센터,"서울특별시 성동구 독서당로 203, 옥수동 공공복합청사 (옥수동)",서울특별시 성동구 옥수동 428-5 옥수동 공공복합청사,02-2286-7417,09:00~18:00
개방화장실,왕십리제2동주민센터,서울특별시 성동구 무학봉15길 6,서울특별시 성동구 하왕십리동 973-9,02-2286-7239,09:00~18:00
개방화장실,행당제1동주민센터,서울특별시 성동구 고산자로 10길 18,서울특별시 성동구 행당동 139,02-2286-7296,09:00~18:00
공중화장실,양평2동주민센터 1층,서울특별시 영등포구 선유로47길30,서울특별시 영등포구 양평동4가96,02-2670-1233,09:00~18:00
공중화장실,양평2동주민센터 2층,서울특별시 영등포구 선유로47길30,서울특별시 영등포구 양평동4가96,02-2670-1233,09:00~18:00
공중화장실,신길5동 주민센터 1층 화장실,서울 영등포구 도림로 264,서울특별시 영등포구 신길동 422,02-2670-1457,06:00~22:00
공중화장실,양평동2가-1 공중화장실,서울특별시 영등포구 선유서로25길 9-3 (양평동2가),서울특별시 영등포구 양평동2가 31번지 1호,02-2670-3499,24시간
공중화장실,양평동2가 공중화장실,서울특별시 영등포구 영등포로5길 26 (양평동2가),서울특별시 영등포구 양평동2가 31번지 15호,02-2670-3499,24시간
공중화장실,영등포여고 앞,서울특별시 영등포구 영등포로62라길 2 (신길동),서울특별시 영등포구 신길동 39번지 3호,02-2670-3499,24시간
공중화장실,쪽방촌 화장실,서울특별시 영등포구 경인로96길 12 (영등포동),서울특별시 영등포구 영등포동 618번지 5호,02-2670-3499,24시간
공중화장실,광야교회 화장실,서울특별시 영등포구 경인로96길 12 (영등포동),서울특별시 영등포구 영등포동 618번지 5호,02-2670-3499,24시간
공중화장실,전화국 뒤-1,서울특별시 영등포구 영신로 218-2 (영등포동8가),서울특별시 영등포구 영등포동8가 33번지 7호,02-2670-3499,24시간
공중화장실,전화국 뒤-2,서울특별시 영등포구 영신로54길 3-3 (영등포동8가),서울특별시 영등포구 영등포동8가 33번지 5호,02-2670-3499,24시간
공중화장실,조광시장,서울특별시 영등포구 영신로45길 3-3 (당산동1가),서울특별시 영등포구 당산동1가 186번지 23호,02-2670-3499,24시간
공중화장실,당산4가 공중화장실,서울특별시 영등포구 당산로37길 8-1 (당산동4가),서울특별시 영등포구 당산동4가 74번지 3호,02-2670-3499,24시간
공중화장실,강마을공원,서울특별시 영등포구 당산로54길 41 (당산동6가),서울특별시 영등포구 당산동6가 120번지 10호,02-2670-3499,24시간
공중화장실,철공소공단(문래우체국 뒤),서울특별시 영등포구 도림로125가길 14-1 (문래동2가),서울특별시 영등포구 문래동2가 14번지 85호,02-2670-3499,24시간
공중화장실,철제상가,서울특별시 영등포구 경인로93길 1-28 (문래동3가),서울특별시 영등포구 문래동3가 4번지 38호,02-2670-3499,24시간
공중화장실,문래동,서울특별시 영등포구 문래로10길 18-10 (문래동6가),서울특별시 영등포구 문래동6가 22번지 3호,02-2670-3499,24시간
공중화장실,대방역,서울특별시 영등포구 노량진로 9 (신길동),서울특별시 영등포구 신길동 4203번지,02-2670-3499,24시간
공중화장실,영등포본동 주민센터 1층 화장실,"서울특별시 영등포구 신길로61길 17, 영등포본동주민센터 (영등포동)",서울특별시 영등포구 영등포동 592번지 70호 영등포본동주민센터,02-2670-1025,09:00~18:00
공중화장실,대림운동장 화장실,"서울특별시 영등포구 가마산로31길 16, 대림운동장 (대림동)",서울특별시 영등포구 대림동 780번지 대림운동장,02-2670-4096,24시간
공중화장실,영등포종합복지관 별관1층,"서울특별시 영등포구 신길로13길 4 (신길동, 영등포종합사회복지관)",별관1층2층중간위치,02-845-5331,06:00~22:00
공중화장실,문래동 자치회관 화장실,"서울특별시 영등포구 도림로141가길 16, 목화마을활력소 (문래동4가)",서울특별시 영등포구 문래동4가 6번지 9호,02-2670-1175,평일 09:00~18:00
공중화장실,문래동주민센터 1층 화장실,"서울특별시 영등포구 문래로28길 15, 문래동주민센터 (문래동3가)",서울특별시 영등포구 문래동3가 55번지 16호 문래동주민센터,02-2670-1178,평일 09:00 ~ 18:00
